update,timesteps,fps,incre_win_rate_mean,eval_win_rate
1700,2721600,72.0,0.0,
1705,2729600,72.0,0.0,0.0
1710,2737600,72.0,0.0,
1715,2745600,72.0,0.0,
1720,2753600,72.0,0.0,
1725,2761600,72.0,0.0,
1730,2769600,72.0,0.0,0.0
1735,2777600,72.0,0.0,
1740,2785600,72.0,0.0,
1745,2793600,72.0,0.0,
1750,2801600,72.0,0.0,
1755,2809600,72.0,0.0,0.0
1760,2817600,72.0,0.0,
1765,2825600,72.0,0.0,
1770,2833600,72.0,0.0,
1775,2841600,72.0,0.0,
1780,2849600,72.0,0.0,0.0
1785,2857600,71.0,0.0,
