update,timesteps,fps,incre_win_rate_mean,eval_win_rate
1160,1857600,79.0,0.5160256410256411,
1165,1865600,79.0,0.5047619047619047,
1170,1873600,79.0,0.44904458598726116,
1175,1881600,79.0,0.46984126984126984,
1180,1889600,79.0,0.4806451612903226,0.53125
1185,1897600,79.0,0.5534591194968553,
1190,1905600,79.0,0.47151898734177217,
1195,1913600,79.0,0.4625,
1200,1921600,79.0,0.4380952380952381,
1205,1929600,79.0,0.41904761904761906,0.59375
1210,1937600,79.0,0.44375,
1215,1945600,79.0,0.47318611987381703,
1220,1953600,79.0,0.44200626959247646,
1225,1961600,79.0,0.4177215189873418,
1230,1969600,79.0,0.45454545454545453,0.46875
1235,1977600,79.0,0.5205047318611987,
1240,1985600,79.0,0.4625,
1245,1993600,79.0,0.5236593059936908,
1250,2001600,79.0,0.5,
1255,2009600,79.0,0.4797507788161994,0.53125
1260,2017600,79.0,0.46855345911949686,
1265,2025600,80.0,0.528125,
1270,2033600,80.0,0.44200626959247646,
1275,2041600,80.0,0.48923076923076925,
1280,2049600,80.0,0.46540880503144655,0.625
1285,2057600,80.0,0.47058823529411764,
1290,2065600,80.0,0.5062893081761006,
1295,2073600,80.0,0.51875,
1300,2081600,79.0,0.48598130841121495,
1305,2089600,79.0,0.5094339622641509,0.625
1310,2097600,79.0,0.44171779141104295,
1315,2105600,79.0,0.44375,
1320,2113600,80.0,0.4036697247706422,
1325,2121600,80.0,0.45,
1330,2129600,80.0,0.4208860759493671,0.5625
1335,2137600,80.0,0.44339622641509435,
1340,2145600,80.0,0.4231974921630094,
1345,2153600,80.0,0.43260188087774293,
1350,2161600,80.0,0.46835443037974683,
1355,2169600,80.0,0.3949843260188088,0.5625
1360,2177600,80.0,0.41455696202531644,
1365,2185600,80.0,0.44339622641509435,
1370,2193600,80.0,0.48717948717948717,
1375,2201600,80.0,0.5031645569620253,
1380,2209600,80.0,0.47266881028938906,0.59375
1385,2217600,80.0,0.5047923322683706,
1390,2225600,80.0,0.43037974683544306,
1395,2233600,80.0,0.4205607476635514,
1400,2241600,80.0,0.4936708860759494,
1405,2249600,80.0,0.4793650793650794,0.53125
1410,2257600,80.0,0.5537974683544303,
1415,2265600,80.0,0.46105919003115264,
1420,2273600,80.0,0.5111821086261981,
1425,2281600,80.0,0.48742138364779874,
1430,2289600,80.0,0.5143769968051118,0.65625
1435,2297600,80.0,0.5396825396825397,
1440,2305600,80.0,0.5173501577287066,
1445,2313600,80.0,0.5248447204968945,
1450,2321600,80.0,0.4794952681388013,
1455,2329600,80.0,0.45741324921135645,0.53125
1460,2337600,80.0,0.4792332268370607,
1465,2345600,80.0,0.4231974921630094,
1470,2353600,80.0,0.415625,
1475,2361600,80.0,0.45454545454545453,
1480,2369600,80.0,0.4603174603174603,0.5625
1485,2377600,80.0,0.4528301886792453,
1490,2385600,80.0,0.38699690402476783,
1495,2393600,80.0,0.39143730886850153,
1500,2401600,80.0,0.45110410094637227,
1505,2409600,80.0,0.44936708860759494,0.5
1510,2417600,80.0,0.5314465408805031,
1515,2425600,80.0,0.5127388535031847,
1520,2433600,80.0,0.4810126582278481,
1525,2441600,80.0,0.4392523364485981,
1530,2449600,80.0,0.43425076452599387,0.625
1535,2457600,81.0,0.4696485623003195,
1540,2465600,81.0,0.5047021943573667,
1545,2473600,81.0,0.5474683544303798,
1550,2481600,81.0,0.4794952681388013,
1555,2489600,81.0,0.47634069400630913,0.625
1560,2497600,81.0,0.5031645569620253,
1565,2505600,81.0,0.526984126984127,
1570,2513600,81.0,0.5587301587301587,
1575,2521600,81.0,0.5063291139240507,
1580,2529600,81.0,0.5668789808917197,0.5625
1585,2537600,81.0,0.5605095541401274,
1590,2545600,81.0,0.49201277955271566,
1595,2553600,81.0,0.41823899371069184,
1600,2561600,81.0,0.47770700636942676,
1605,2569600,81.0,0.4921135646687697,0.59375
1610,2577600,81.0,0.4437299035369775,
1615,2585600,81.0,0.4790996784565916,
1620,2593600,81.0,0.47468354430379744,
1625,2601600,81.0,0.5079365079365079,
1630,2609600,81.0,0.41509433962264153,0.59375
1635,2617600,81.0,0.49206349206349204,
1640,2625600,81.0,0.5431309904153354,
1645,2633600,81.0,0.4384858044164038,
1650,2641600,81.0,0.5288461538461539,
1655,2649600,81.0,0.5158227848101266,0.59375
1660,2657600,81.0,0.478125,
1665,2665600,81.0,0.445859872611465,
1670,2673600,81.0,0.4827586206896552,
1675,2681600,81.0,0.5171339563862928,
1680,2689600,81.0,0.48742138364779874,0.6875
1685,2697600,81.0,0.5445859872611465,
1690,2705600,81.0,0.5387096774193548,
1695,2713600,81.0,0.5305466237942122,
1700,2721600,81.0,0.4637223974763407,
1705,2729600,81.0,0.5305466237942122,0.59375
1710,2737600,81.0,0.5331230283911672,
1715,2745600,81.0,0.5772870662460567,
1720,2753600,81.0,0.4603174603174603,
1725,2761600,81.0,0.5512820512820513,
1730,2769600,81.0,0.5523809523809524,0.59375
1735,2777600,81.0,0.5258064516129032,
1740,2785600,81.0,0.5112540192926045,
1745,2793600,81.0,0.5273311897106109,
1750,2801600,81.0,0.45222929936305734,
1755,2809600,81.0,0.4642857142857143,0.5625
1760,2817600,81.0,0.5239616613418531,
1765,2825600,81.0,0.5080385852090032,
1770,2833600,81.0,0.44761904761904764,
1775,2841600,81.0,0.4792332268370607,
1780,2849600,81.0,0.4728434504792332,0.5625
1785,2857600,81.0,0.47962382445141066,
1790,2865600,81.0,0.5256410256410257,
1795,2873600,81.0,0.4936708860759494,
1800,2881600,81.0,0.5428571428571428,
1805,2889600,81.0,0.5015974440894568,0.59375
1810,2897600,81.0,0.46496815286624205,
1815,2905600,81.0,0.5284810126582279,
1820,2913600,81.0,0.48580441640378547,
1825,2921600,81.0,0.44272445820433437,
1830,2929600,81.0,0.49363057324840764,0.5625
1835,2937600,81.0,0.46835443037974683,
1840,2945600,81.0,0.5580645161290323,
1845,2953600,81.0,0.5428571428571428,
1850,2961600,81.0,0.5189873417721519,
1855,2969600,81.0,0.5032051282051282,0.5
1860,2977600,81.0,0.49363057324840764,
1865,2985600,81.0,0.4713375796178344,
1870,2993600,81.0,0.4519230769230769,
1875,3001600,81.0,0.5145631067961165,
1880,3009600,81.0,0.5623003194888179,0.53125
1885,3017600,81.0,0.4792332268370607,
1890,3025600,81.0,0.5534591194968553,
1895,3033600,81.0,0.5641025641025641,
1900,3041600,81.0,0.592948717948718,
1905,3049600,81.0,0.5555555555555556,0.6875
1910,3057600,81.0,0.5125786163522013,
1915,3065600,81.0,0.5377358490566038,
1920,3073600,81.0,0.5,
1925,3081600,81.0,0.46540880503144655,
1930,3089600,81.0,0.5709779179810726,0.53125
1935,3097600,81.0,0.5591054313099042,
1940,3105600,82.0,0.5333333333333333,
1945,3113600,82.0,0.47335423197492166,
1950,3121600,81.0,0.4778481012658228,
1955,3129600,81.0,0.4645161290322581,0.5
1960,3137600,81.0,0.4968553459119497,
1965,3145600,81.0,0.4984126984126984,
1970,3153600,81.0,0.4217252396166134,
1975,3161600,81.0,0.5,
1980,3169600,81.0,0.4952978056426332,0.59375
1985,3177600,81.0,0.4620253164556962,
1990,3185600,81.0,0.5127388535031847,
1995,3193600,81.0,0.554140127388535,
2000,3201600,81.0,0.5222929936305732,
2005,3209600,81.0,0.51875,0.65625
2010,3217600,81.0,0.5362776025236593,
2015,3225600,81.0,0.5488958990536278,
2020,3233600,82.0,0.5445859872611465,
2025,3241600,82.0,0.5172413793103449,
2030,3249600,82.0,0.5314465408805031,0.65625
2035,3257600,82.0,0.5,
2040,3265600,82.0,0.5301587301587302,
2045,3273600,82.0,0.4937106918238994,
2050,3281600,82.0,0.555205047318612,
2055,3289600,82.0,0.5159235668789809,0.75
2060,3297600,82.0,0.580441640378549,
2065,3305600,82.0,0.534375,
2070,3313600,82.0,0.5445859872611465,
2075,3321600,82.0,0.5301587301587302,
2080,3329600,82.0,0.5591054313099042,0.625
2085,3337600,82.0,0.5506329113924051,
2090,3345600,82.0,0.5345911949685535,
2095,3353600,82.0,0.5425867507886435,
2100,3361600,82.0,0.50625,
2105,3369600,82.0,0.5691823899371069,0.59375
2110,3377600,82.0,0.5451713395638629,
